,country,year,value
2866,Mauritius,1985,948.0
2867,Mexico,1985,443000.0
2868,"Micronesia, Fed. Sts.",1985,38.1
2869,Moldova,1985,48000.0
2870,Mongolia,1985,44400.0
2871,Morocco,1985,30800.0
2872,Mozambique,1985,28100.0
2873,Myanmar,1985,619000.0
2874,Namibia,1985,6290.0
2875,Nepal,1985,24100.0
2876,Netherlands,1985,213000.0
2877,New Zealand,1985,62900.0
2878,Nicaragua,1985,9480.0
2879,Niger,1985,5840.0
2880,Nigeria,1985,138000.0
2881,North Korea,1985,172000.0
2882,North Macedonia,1985,13500.0
2883,Norway,1985,63300.0
2884,Oman,1985,23800.0
2885,Pakistan,1985,142000.0
2886,Panama,1985,6730.0
2887,Papua New Guinea,1985,20900.0
2888,Paraguay,1985,50800.0
2889,Peru,1985,53600.0
2890,Philippines,1985,82500.0
2891,Poland,1985,581000.0
2892,Portugal,1985,41500.0
2893,Qatar,1985,19000.0
2894,Romania,1985,270000.0
2895,Russia,1985,3150000.0
2896,Rwanda,1985,3210.0
2897,Samoa,1985,264.0
2898,Sao Tome and Principe,1985,65.2
2899,Saudi Arabia,1985,0.0
2900,Senegal,1985,9320.0
2901,Seychelles,1985,290.0
2902,Sierra Leone,1985,7590.0
2903,Singapore,1985,0.0
2904,Slovak Republic,1985,75100.0
2905,Slovenia,1985,18300.0
2906,Solomon Islands,1985,6260.0
2907,Somalia,1985,17800.0
2908,South Africa,1985,0.0
2909,South Korea,1985,215000.0
2910,Spain,1985,256000.0
2911,Sri Lanka,1985,18800.0
2912,St. Kitts and Nevis,1985,109.0
2913,St. Lucia,1985,260.0
2914,St. Vincent and the Grenadines,1985,125.0
2915,Sudan,1985,76300.0
2916,Suriname,1985,9120.0
2917,Sweden,1985,82900.0
2918,Switzerland,1985,55900.0
2919,Syria,1985,33100.0
2920,Tajikistan,1985,10600.0
2921,Tanzania,1985,68400.0
2922,Thailand,1985,158000.0
2923,Timor-Leste,1985,423.0
2924,Togo,1985,9680.0
2925,Tonga,1985,104.0
2926,Trinidad and Tobago,1985,0.0
2927,Tunisia,1985,17900.0
2928,Turkey,1985,175000.0
2929,Turkmenistan,1985,39800.0
2930,Tuvalu,1985,3.52
2931,Uganda,1985,29100.0
2932,Ukraine,1985,714000.0
2933,United Arab Emirates,1985,67700.0
2934,United Kingdom,1985,767000.0
2935,United States,1985,5780000.0
2936,Uruguay,1985,25900.0
2937,Uzbekistan,1985,88900.0
2938,Vanuatu,1985,370.0
2939,Venezuela,1985,179000.0
2940,Vietnam,1985,92700.0
2941,Yemen,1985,9610.0
2942,Zambia,1985,144000.0
2943,Zimbabwe,1985,23900.0
2944,Afghanistan,1986,12300.0
2945,Albania,1986,12100.0
2946,Algeria,1986,108000.0
2947,Angola,1986,36000.0
2948,Antigua and Barbuda,1986,340.0
2949,Argentina,1986,251000.0
2950,Armenia,1986,16500.0
2951,Australia,1986,435000.0
2952,Austria,1986,75500.0
2953,Azerbaijan,1986,62700.0
2954,Bahamas,1986,3150.0
2955,Bahrain,1986,16300.0
2956,Bangladesh,1986,122000.0
2957,Barbados,1986,1320.0
2958,Belarus,1986,182000.0
2959,Belgium,1986,138000.0
2960,Belize,1986,572.0
2961,Benin,1986,36200.0
2962,Bhutan,1986,1200.0
2963,Bolivia,1986,161000.0
2964,Bosnia and Herzegovina,1986,26000.0
2965,Botswana,1986,8320.0
2966,Brazil,1986,1410000.0
2967,Brunei,1986,15800.0
2968,Bulgaria,1986,119000.0
2969,Burkina Faso,1986,10100.0
2970,Burundi,1986,2500.0
2971,Cambodia,1986,16300.0
2972,Cameroon,1986,80300.0
2973,Canada,1986,566000.0
2974,Cape Verde,1986,141.0
2975,Central African Republic,1986,99800.0
2976,Chad,1986,13200.0
2977,Chile,1986,39100.0
2978,China,1986,3280000.0
2979,Colombia,1986,153000.0
2980,Comoros,1986,243.0
2981,"Congo, Dem. Rep.",1986,900000.0
2982,"Congo, Rep.",1986,43500.0
2983,Costa Rica,1986,7860.0
2984,Cote d'Ivoire,1986,117000.0
2985,Croatia,1986,49100.0
2986,Cuba,1986,61100.0
2987,Cyprus,1986,4150.0
2988,Czech Republic,1986,220000.0
2989,Denmark,1986,82400.0
2990,Djibouti,1986,1040.0
2991,Dominica,1986,99.9
2992,Dominican Republic,1986,15700.0
2993,Ecuador,1986,28400.0
2994,Egypt,1986,120000.0
2995,El Salvador,1986,5730.0
2996,Equatorial Guinea,1986,199.0
2997,Eritrea,1986,3160.0
2998,Estonia,1986,69500.0
2999,Eswatini,1986,2120.0
3000,Ethiopia,1986,59200.0
3001,Fiji,1986,1860.0
3002,Finland,1986,68800.0
3003,France,1986,549000.0
3004,Gabon,1986,9860.0
3005,Gambia,1986,1030.0
3006,Georgia,1986,46700.0
3007,Germany,1986,1300000.0
3008,Ghana,1986,22800.0
3009,Greece,1986,79900.0
3010,Grenada,1986,108.0
3011,Guatemala,1986,13900.0
3012,Guinea,1986,49300.0
3013,Guinea-Bissau,1986,1200.0
3014,Guyana,1986,15600.0
3015,Haiti,1986,5330.0
3016,Honduras,1986,13300.0
3017,Hungary,1986,113000.0
3018,Iceland,1986,18000.0
3019,India,1986,1200000.0
3020,Indonesia,1986,1120000.0
3021,Iran,1986,212000.0
3022,Iraq,1986,94000.0
3023,Ireland,1986,60900.0
3024,Israel,1986,32000.0
3025,Italy,1986,465000.0
3026,Jamaica,1986,6230.0
3027,Japan,1986,1110000.0
3028,Jordan,1986,10200.0
3029,Kazakhstan,1986,226000.0
3030,Kenya,1986,34700.0
3031,Kiribati,1986,34.1
3032,Kuwait,1986,51400.0
3033,Kyrgyz Republic,1986,14200.0
3034,Lao,1986,25100.0
3035,Latvia,1986,69200.0
3036,Lebanon,1986,9330.0
3037,Lesotho,1986,1870.0
3038,Liberia,1986,2220.0
3039,Libya,1986,54600.0
3040,Lithuania,1986,143000.0
3041,Luxembourg,1986,12000.0
3042,Madagascar,1986,38200.0
3043,Malawi,1986,6510.0
3044,Malaysia,1986,158000.0
3045,Maldives,1986,106.0
3046,Mali,1986,24100.0
3047,Malta,1986,2120.0
3048,Marshall Islands,1986,4.04
3049,Mauritania,1986,4840.0
3050,Mauritius,1986,1150.0
3051,Mexico,1986,443000.0
3052,"Micronesia, Fed. Sts.",1986,40.2
3053,Moldova,1986,50400.0
3054,Mongolia,1986,48200.0
3055,Morocco,1986,32400.0
3056,Mozambique,1986,26900.0
3057,Myanmar,1986,731000.0
3058,Namibia,1986,6030.0
3059,Nepal,1986,24000.0
3060,Netherlands,1986,216000.0
3061,New Zealand,1986,63200.0
3062,Nicaragua,1986,9580.0
3063,Niger,1986,6000.0
3064,Nigeria,1986,137000.0
3065,North Korea,1986,170000.0
3066,North Macedonia,1986,13700.0
3067,Norway,1986,65500.0
3068,Oman,1986,27100.0
3069,Pakistan,1986,148000.0
3070,Panama,1986,6910.0
3071,Papua New Guinea,1986,31700.0
3072,Paraguay,1986,53700.0
3073,Peru,1986,57200.0
3074,Philippines,1986,82700.0
3075,Poland,1986,594000.0
3076,Portugal,1986,45700.0
3077,Qatar,1986,20400.0
3078,Romania,1986,274000.0
3079,Russia,1986,3240000.0
3080,Rwanda,1986,3200.0
3081,Samoa,1986,254.0
3082,Sao Tome and Principe,1986,67.8
3083,Saudi Arabia,1986,0.0
3084,Senegal,1986,9610.0
3085,Seychelles,1986,302.0
3086,Sierra Leone,1986,7760.0
3087,Singapore,1986,0.0
3088,Slovak Republic,1986,72100.0
3089,Slovenia,1986,18200.0
3090,Solomon Islands,1986,5950.0
3091,Somalia,1986,18100.0
3092,South Africa,1986,0.0
3093,South Korea,1986,224000.0
3094,Spain,1986,261000.0
3095,Sri Lanka,1986,18500.0
3096,St. Kitts and Nevis,1986,101.0
3097,St. Lucia,1986,244.0
3098,St. Vincent and the Grenadines,1986,119.0
3099,Sudan,1986,74500.0
3100,Suriname,1986,9350.0
3101,Sweden,1986,84000.0
3102,Switzerland,1986,55600.0
3103,Syria,1986,33900.0
3104,Tajikistan,1986,11300.0
3105,Tanzania,1986,65600.0
3106,Thailand,1986,159000.0
3107,Timor-Leste,1986,428.0
3108,Togo,1986,10100.0
3109,Tonga,1986,104.0
3110,Trinidad and Tobago,1986,0.0
3111,Tunisia,1986,18200.0
3112,Turkey,1986,187000.0
3113,Turkmenistan,1986,41500.0
3114,Tuvalu,1986,3.53
3115,Uganda,1986,30500.0
3116,Ukraine,1986,718000.0
3117,United Arab Emirates,1986,64900.0
3118,United Kingdom,1986,786000.0
3119,United States,1986,5730000.0
3120,Uruguay,1986,26100.0
3121,Uzbekistan,1986,92300.0
3122,Vanuatu,1986,372.0
3123,Venezuela,1986,185000.0
3124,Vietnam,1986,95800.0
3125,Yemen,1986,10000.0
3126,Zambia,1986,135000.0
3127,Zimbabwe,1986,26000.0
3128,Afghanistan,1987,12400.0
3129,Albania,1987,12200.0
3130,Algeria,1987,107000.0
3131,Angola,1987,46700.0
3132,Antigua and Barbuda,1987,340.0
3133,Argentina,1987,257000.0
3134,Armenia,1987,16500.0
3135,Australia,1987,413000.0
3136,Austria,1987,75200.0
3137,Azerbaijan,1987,63000.0
3138,Bahamas,1987,3170.0
3139,Bahrain,1987,16100.0
3140,Bangladesh,1987,120000.0
3141,Barbados,1987,1310.0
3142,Belarus,1987,181000.0
3143,Belgium,1987,137000.0
3144,Belize,1987,592.0
3145,Benin,1987,37700.0
3146,Bhutan,1987,1230.0
3147,Bolivia,1987,196000.0
3148,Bosnia and Herzegovina,1987,26100.0
3149,Botswana,1987,10800.0
3150,Brazil,1987,1610000.0
3151,Brunei,1987,19400.0
3152,Bulgaria,1987,118000.0
3153,Burkina Faso,1987,10500.0
3154,Burundi,1987,2490.0
3155,Cambodia,1987,17300.0
3156,Cameroon,1987,81700.0
3157,Canada,1987,571000.0
3158,Cape Verde,1987,153.0
3159,Central African Republic,1987,106000.0
3160,Chad,1987,14100.0
3161,Chile,1987,39800.0
3162,China,1987,3350000.0
3163,Colombia,1987,166000.0
3164,Comoros,1987,242.0
3165,"Congo, Dem. Rep.",1987,1240000.0
3166,"Congo, Rep.",1987,57500.0
3167,Costa Rica,1987,7890.0
3168,Cote d'Ivoire,1987,122000.0
3169,Croatia,1987,49200.0
3170,Cuba,1987,61000.0
3171,Cyprus,1987,4180.0
3172,Czech Republic,1987,220000.0
3173,Denmark,1987,82100.0
3174,Djibouti,1987,1080.0
3175,Dominica,1987,105.0
3176,Dominican Republic,1987,16000.0
3177,Ecuador,1987,28100.0
3178,Egypt,1987,122000.0
3179,El Salvador,1987,5950.0
3180,Equatorial Guinea,1987,201.0
3181,Eritrea,1987,3100.0
3182,Estonia,1987,69400.0
3183,Eswatini,1987,2130.0
3184,Ethiopia,1987,57700.0
3185,Fiji,1987,1850.0
3186,Finland,1987,68800.0
3187,France,1987,548000.0
3188,Gabon,1987,10300.0
3189,Gambia,1987,1050.0
3190,Georgia,1987,46800.0
3191,Germany,1987,1310000.0
3192,Ghana,1987,24000.0
3193,Greece,1987,79400.0
3194,Grenada,1987,108.0
3195,Guatemala,1987,14400.0
3196,Guinea,1987,51400.0
3197,Guinea-Bissau,1987,1230.0
3198,Guyana,1987,17600.0
3199,Haiti,1987,5290.0
3200,Honduras,1987,14000.0
3201,Hungary,1987,113000.0
3202,Iceland,1987,18900.0
3203,India,1987,1200000.0
3204,Indonesia,1987,1760000.0
3205,Iran,1987,213000.0
3206,Iraq,1987,92800.0
3207,Ireland,1987,60900.0
3208,Israel,1987,32500.0
3209,Italy,1987,470000.0
3210,Jamaica,1987,6290.0
3211,Japan,1987,1110000.0
3212,Jordan,1987,10600.0
3213,Kazakhstan,1987,234000.0
3214,Kenya,1987,34900.0
3215,Kiribati,1987,34.7
3216,Kuwait,1987,51700.0
3217,Kyrgyz Republic,1987,14700.0
3218,Lao,1987,32700.0
3219,Latvia,1987,69200.0
3220,Lebanon,1987,9340.0
3221,Lesotho,1987,2130.0
3222,Liberia,1987,2250.0
3223,Libya,1987,51200.0
3224,Lithuania,1987,144000.0
3225,Luxembourg,1987,12100.0
3226,Madagascar,1987,44700.0
3227,Malawi,1987,7910.0
3228,Malaysia,1987,190000.0
3229,Maldives,1987,107.0
3230,Mali,1987,24900.0
3231,Malta,1987,2130.0
3232,Marshall Islands,1987,4.24
3233,Mauritania,1987,4960.0
3234,Mauritius,1987,1170.0
3235,Mexico,1987,454000.0
3236,"Micronesia, Fed. Sts.",1987,42.1
3237,Moldova,1987,51100.0
3238,Mongolia,1987,51400.0
3239,Morocco,1987,33300.0
3240,Mozambique,1987,36900.0
3241,Myanmar,1987,983000.0
3242,Namibia,1987,6510.0
3243,Nepal,1987,24700.0
3244,Netherlands,1987,219000.0
3245,New Zealand,1987,62100.0
3246,Nicaragua,1987,9150.0
3247,Niger,1987,6020.0
3248,Nigeria,1987,133000.0
3249,North Korea,1987,171000.0
3250,North Macedonia,1987,14000.0
3251,Norway,1987,66900.0
3252,Oman,1987,27300.0
3253,Pakistan,1987,149000.0
3254,Panama,1987,6920.0
3255,Papua New Guinea,1987,49900.0
3256,Paraguay,1987,64000.0
3257,Peru,1987,62300.0
3258,Philippines,1987,83700.0
3259,Poland,1987,588000.0
3260,Portugal,1987,46100.0
3261,Qatar,1987,20300.0
3262,Romania,1987,272000.0
3263,Russia,1987,3290000.0
3264,Rwanda,1987,3270.0
3265,Samoa,1987,265.0
3266,Sao Tome and Principe,1987,68.9
3267,Saudi Arabia,1987,0.0
3268,Senegal,1987,9990.0
3269,Seychelles,1987,303.0
3270,Sierra Leone,1987,8010.0
3271,Singapore,1987,0.0
3272,Slovak Republic,1987,71800.0
3273,Slovenia,1987,18600.0
3274,Solomon Islands,1987,6430.0
3275,Somalia,1987,18800.0
3276,South Africa,1987,0.0
3277,South Korea,1987,226000.0
3278,Spain,1987,259000.0
3279,Sri Lanka,1987,17400.0
3280,St. Kitts and Nevis,1987,101.0
3281,St. Lucia,1987,245.0
3282,St. Vincent and the Grenadines,1987,115.0
3283,Sudan,1987,76400.0
3284,Suriname,1987,10500.0
3285,Sweden,1987,83800.0
3286,Switzerland,1987,55800.0
3287,Syria,1987,41000.0
3288,Tajikistan,1987,11600.0
3289,Tanzania,1987,86100.0
3290,Thailand,1987,166000.0
3291,Timor-Leste,1987,428.0
3292,Togo,1987,10600.0
3293,Tonga,1987,125.0
3294,Trinidad and Tobago,1987,0.0
3295,Tunisia,1987,18600.0
3296,Turkey,1987,194000.0
3297,Turkmenistan,1987,43200.0
3298,Tuvalu,1987,3.4
3299,Uganda,1987,30100.0
3300,Ukraine,1987,727000.0
3301,United Arab Emirates,1987,62300.0
3302,United Kingdom,1987,786000.0
3303,United States,1987,5740000.0
3304,Uruguay,1987,27400.0
3305,Uzbekistan,1987,94900.0
3306,Vanuatu,1987,383.0
3307,Venezuela,1987,195000.0
3308,Vietnam,1987,95900.0
3309,Yemen,1987,10100.0
3310,Zambia,1987,188000.0
3311,Zimbabwe,1987,28200.0
3312,Afghanistan,1988,13000.0
3313,Albania,1988,12600.0
3314,Algeria,1988,108000.0
3315,Angola,1988,35700.0
3316,Antigua and Barbuda,1988,388.0
3317,Argentina,1988,266000.0
3318,Armenia,1988,17600.0
3319,Australia,1988,435000.0
3320,Austria,1988,75000.0
3321,Azerbaijan,1988,65200.0
3322,Bahamas,1988,3340.0
3323,Bahrain,1988,16300.0
3324,Bangladesh,1988,122000.0
3325,Barbados,1988,1190.0
3326,Belarus,1988,186000.0
3327,Belgium,1988,138000.0
3328,Belize,1988,476.0
3329,Benin,1988,35100.0
3330,Bhutan,1988,1190.0
3331,Bolivia,1988,166000.0
3332,Bosnia and Herzegovina,1988,29000.0
3333,Botswana,1988,8750.0
3334,Brazil,1988,1450000.0
3335,Brunei,1988,16500.0
3336,Bulgaria,1988,122000.0
3337,Burkina Faso,1988,10700.0
3338,Burundi,1988,2650.0
3339,Cambodia,1988,18400.0
3340,Cameroon,1988,70500.0
3341,Canada,1988,623000.0
3342,Cape Verde,1988,197.0
3343,Central African Republic,1988,95500.0
3344,Chad,1988,13600.0
3345,Chile,1988,45200.0
3346,China,1988,3680000.0
3347,Colombia,1988,160000.0
3348,Comoros,1988,272.0
3349,"Congo, Dem. Rep.",1988,880000.0
3350,"Congo, Rep.",1988,43100.0
3351,Costa Rica,1988,8130.0
3352,Cote d'Ivoire,1988,114000.0
3353,Croatia,1988,43200.0
3354,Cuba,1988,63300.0
3355,Cyprus,1988,4830.0
3356,Czech Republic,1988,216000.0
3357,Denmark,1988,76400.0
3358,Djibouti,1988,1230.0
3359,Dominica,1988,121.0
3360,Dominican Republic,1988,17100.0
3361,Ecuador,1988,29900.0
3362,Egypt,1988,129000.0
3363,El Salvador,1988,6410.0
3364,Equatorial Guinea,1988,206.0
3365,Eritrea,1988,3130.0
3366,Estonia,1988,69900.0
3367,Eswatini,1988,2190.0
3368,Ethiopia,1988,57200.0
3369,Fiji,1988,1990.0
3370,Finland,1988,72000.0
3371,France,1988,534000.0
3372,Gabon,1988,9290.0
3373,Gambia,1988,1100.0
3374,Georgia,1988,47700.0
3375,Germany,1988,1290000.0
3376,Ghana,1988,23000.0
3377,Greece,1988,90100.0
3378,Grenada,1988,112.0
3379,Guatemala,1988,15000.0
3380,Guinea,1988,48400.0
3381,Guinea-Bissau,1988,1320.0
3382,Guyana,1988,15600.0
3383,Haiti,1988,5440.0
3384,Honduras,1988,14500.0
3385,Hungary,1988,109000.0
3386,Iceland,1988,20000.0
3387,India,1988,1310000.0
3388,Indonesia,1988,814000.0
3389,Iran,1988,224000.0
3390,Iraq,1988,99300.0
3391,Ireland,1988,61700.0
3392,Israel,1988,36900.0
3393,Italy,1988,498000.0
3394,Jamaica,1988,6830.0
3395,Japan,1988,1190000.0
3396,Jordan,1988,10600.0
3397,Kazakhstan,1988,240000.0
3398,Kenya,1988,36800.0
3399,Kiribati,1988,40.7
3400,Kuwait,1988,58900.0
3401,Kyrgyz Republic,1988,16900.0
3402,Lao,1988,25700.0
3403,Latvia,1988,71800.0
3404,Lebanon,1988,0.0
3405,Lesotho,1988,2060.0
3406,Liberia,1988,2460.0
3407,Libya,1988,55400.0
3408,Lithuania,1988,148000.0
3409,Luxembourg,1988,12000.0
3410,Madagascar,1988,38400.0
3411,Malawi,1988,6550.0
3412,Malaysia,1988,167000.0
3413,Maldives,1988,121.0
3414,Mali,1988,24400.0
3415,Malta,1988,2400.0
3416,Marshall Islands,1988,4.45
3417,Mauritania,1988,5650.0
3418,Mauritius,1988,1490.0
3419,Mexico,1988,462000.0
3420,"Micronesia, Fed. Sts.",1988,43.9
3421,Moldova,1988,55200.0
3422,Mongolia,1988,54400.0
3423,Morocco,1988,34500.0
3424,Mozambique,1988,26500.0
3425,Myanmar,1988,765000.0
3426,Namibia,1988,6150.0
3427,Nepal,1988,24900.0
3428,Netherlands,1988,219000.0
3429,New Zealand,1988,65400.0
3430,Nicaragua,1988,9460.0
3431,Niger,1988,6500.0
3432,Nigeria,1988,145000.0
3433,North Korea,1988,168000.0
3434,North Macedonia,1988,12100.0
3435,Norway,1988,66700.0
3436,Oman,1988,30000.0
3437,Pakistan,1988,163000.0
3438,Panama,1988,6500.0
3439,Papua New Guinea,1988,22200.0
3440,Paraguay,1988,56200.0
3441,Peru,1988,60300.0
3442,Philippines,1988,92300.0
3443,Poland,1988,584000.0
3444,Portugal,1988,47700.0
3445,Qatar,1988,21400.0
3446,Romania,1988,285000.0
3447,Russia,1988,3380000.0
3448,Rwanda,1988,3310.0
3449,Samoa,1988,282.0
3450,Sao Tome and Principe,1988,71.6
3451,Saudi Arabia,1988,0.0
3452,Senegal,1988,9810.0
3453,Seychelles,1988,457.0
3454,Sierra Leone,1988,7970.0
3455,Singapore,1988,0.0
3456,Slovak Republic,1988,74900.0
3457,Slovenia,1988,21400.0
3458,Solomon Islands,1988,6640.0
3459,Somalia,1988,19400.0
3460,South Africa,1988,0.0
3461,South Korea,1988,258000.0
3462,Spain,1988,268000.0
3463,Sri Lanka,1988,18700.0
3464,St. Kitts and Nevis,1988,109.0
3465,St. Lucia,1988,287.0
3466,St. Vincent and the Grenadines,1988,129.0
3467,Sudan,1988,74000.0
3468,Suriname,1988,9100.0
3469,Sweden,1988,79800.0
3470,Switzerland,1988,54200.0
3471,Syria,1988,43700.0
3472,Tajikistan,1988,11900.0
3473,Tanzania,1988,65100.0
3474,Thailand,1988,181000.0
3475,Timor-Leste,1988,408.0
3476,Togo,1988,10200.0
3477,Tonga,1988,136.0
3478,Trinidad and Tobago,1988,0.0
3479,Tunisia,1988,19400.0
3480,Turkey,1988,199000.0
3481,Turkmenistan,1988,46000.0
3482,Tuvalu,1988,3.46
3483,Uganda,1988,31100.0
3484,Ukraine,1988,732000.0
3485,United Arab Emirates,1988,64800.0
3486,United Kingdom,1988,788000.0
3487,United States,1988,6190000.0
3488,Uruguay,1988,29600.0
3489,Uzbekistan,1988,98600.0
3490,Vanuatu,1988,410.0
3491,Venezuela,1988,190000.0
3492,Vietnam,1988,99100.0
3493,Yemen,1988,11600.0
3494,Zambia,1988,132000.0
3495,Zimbabwe,1988,29400.0
3496,Afghanistan,1989,12300.0
3497,Albania,1989,12600.0
3498,Algeria,1989,110000.0
3499,Angola,1989,39300.0
3500,Antigua and Barbuda,1989,371.0
3501,Argentina,1989,266000.0
3502,Armenia,1989,17500.0
3503,Australia,1989,461000.0
3504,Austria,1989,74500.0
3505,Azerbaijan,1989,64800.0
3506,Bahamas,1989,3550.0
3507,Bahrain,1989,16300.0
3508,Bangladesh,1989,126000.0
3509,Barbados,1989,1200.0
3510,Belarus,1989,183000.0
3511,Belgium,1989,138000.0
3512,Belize,1989,535.0
3513,Benin,1989,37900.0
3514,Bhutan,1989,1200.0
3515,Bolivia,1989,168000.0
3516,Bosnia and Herzegovina,1989,27300.0
3517,Botswana,1989,10100.0
3518,Brazil,1989,1480000.0
3519,Brunei,1989,13100.0
3520,Bulgaria,1989,116000.0
3521,Burkina Faso,1989,11100.0
3522,Burundi,1989,2670.0
3523,Cambodia,1989,17200.0
3524,Cameroon,1989,80400.0
3525,Canada,1989,794000.0
3526,Cape Verde,1989,206.0
3527,Central African Republic,1989,108000.0
3528,Chad,1989,15000.0
3529,Chile,1989,51200.0
3530,China,1989,3800000.0
3531,Colombia,1989,162000.0
3532,Comoros,1989,280.0
3533,"Congo, Dem. Rep.",1989,983000.0
3534,"Congo, Rep.",1989,47500.0
3535,Costa Rica,1989,8420.0
3536,Cote d'Ivoire,1989,123000.0
3537,Croatia,1989,43800.0
3538,Cuba,1989,65700.0
3539,Cyprus,1989,5080.0
3540,Czech Republic,1989,208000.0
3541,Denmark,1989,72000.0
3542,Djibouti,1989,1880.0
3543,Dominica,1989,132.0
3544,Dominican Republic,1989,18000.0
3545,Ecuador,1989,30000.0
3546,Egypt,1989,136000.0
3547,El Salvador,1989,6400.0
3548,Equatorial Guinea,1989,241.0
3549,Eritrea,1989,3260.0
3550,Estonia,1989,68700.0
3551,Eswatini,1989,2250.0
3552,Ethiopia,1989,61400.0
3553,Fiji,1989,2190.0
3554,Finland,1989,72700.0
3555,France,1989,548000.0
3556,Gabon,1989,10900.0
3557,Gambia,1989,1130.0
3558,Georgia,1989,46800.0
3559,Germany,1989,1280000.0
3560,Ghana,1989,25100.0
3561,Greece,1989,94900.0
3562,Grenada,1989,115.0
3563,Guatemala,1989,14600.0
3564,Guinea,1989,52400.0
3565,Guinea-Bissau,1989,1430.0
3566,Guyana,1989,15400.0
3567,Haiti,1989,5420.0
3568,Honduras,1989,13800.0
3569,Hungary,1989,106000.0
3570,Iceland,1989,20900.0
3571,India,1989,1370000.0
3572,Indonesia,1989,889000.0
3573,Iran,1989,240000.0
3574,Iraq,1989,107000.0
3575,Ireland,1989,63300.0
3576,Israel,1989,38400.0
3577,Italy,1989,518000.0
3578,Jamaica,1989,8260.0
3579,Japan,1989,1220000.0
3580,Jordan,1989,10800.0
3581,Kazakhstan,1989,242000.0
3582,Kenya,1989,38400.0
3583,Kiribati,1989,39.3
3584,Kuwait,1989,62700.0
3585,Kyrgyz Republic,1989,16100.0
3586,Lao,1989,18500.0
3587,Latvia,1989,72600.0
3588,Lebanon,1989,0.0
3589,Lesotho,1989,2020.0
3590,Liberia,1989,2160.0
3591,Libya,1989,56600.0
3592,Lithuania,1989,149000.0
3593,Luxembourg,1989,12800.0
3594,Madagascar,1989,40400.0
3595,Malawi,1989,7170.0
3596,Malaysia,1989,145000.0
3597,Maldives,1989,0.0
3598,Mali,1989,26200.0
3599,Malta,1989,2590.0
3600,Marshall Islands,1989,4.7
3601,Mauritania,1989,5920.0
3602,Mauritius,1989,1530.0
3603,Mexico,1989,473000.0
3604,"Micronesia, Fed. Sts.",1989,45.8
3605,Moldova,1989,56500.0
3606,Mongolia,1989,53900.0
3607,Morocco,1989,36600.0
3608,Mozambique,1989,29900.0
3609,Myanmar,1989,519000.0
3610,Namibia,1989,6400.0
3611,Nepal,1989,24700.0
3612,Netherlands,1989,223000.0
3613,New Zealand,1989,64200.0
3614,Nicaragua,1989,9600.0
3615,Niger,1989,6730.0
3616,Nigeria,1989,155000.0
3617,North Korea,1989,167000.0
3618,North Macedonia,1989,13600.0
3619,Norway,1989,66500.0
3620,Oman,1989,30500.0
3621,Pakistan,1989,168000.0
3622,Panama,1989,6610.0
3623,Papua New Guinea,1989,23700.0
3624,Paraguay,1989,56800.0
3625,Peru,1989,57800.0
3626,Philippines,1989,94600.0
3627,Poland,1989,559000.0
3628,Portugal,1989,56700.0
3629,Qatar,1989,22300.0
3630,Romania,1989,279000.0
3631,Russia,1989,3390000.0
3632,Rwanda,1989,3480.0
3633,Samoa,1989,278.0
3634,Sao Tome and Principe,1989,71.5
3635,Saudi Arabia,1989,0.0
3636,Senegal,1989,10300.0
3637,Seychelles,1989,436.0
3638,Sierra Leone,1989,8360.0
3639,Singapore,1989,0.0
3640,Slovak Republic,1989,73400.0
3641,Slovenia,1989,20600.0
3642,Solomon Islands,1989,6080.0
3643,Somalia,1989,19400.0
3644,South Africa,1989,0.0
3645,South Korea,1989,270000.0
3646,Spain,1989,289000.0
3647,Sri Lanka,1989,17500.0
3648,St. Kitts and Nevis,1989,103.0
3649,St. Lucia,1989,292.0
3650,St. Vincent and the Grenadines,1989,148.0
3651,Sudan,1989,78600.0
3652,Suriname,1989,9340.0
3653,Sweden,1989,77000.0
3654,Switzerland,1989,54900.0
3655,Syria,1989,42400.0
3656,Tajikistan,1989,12200.0
3657,Tanzania,1989,71900.0
3658,Thailand,1989,189000.0
3659,Timor-Leste,1989,425.0
3660,Togo,1989,10900.0
3661,Tonga,1989,131.0
3662,Trinidad and Tobago,1989,0.0
3663,Tunisia,1989,20600.0
3664,Turkey,1989,212000.0
3665,Turkmenistan,1989,46900.0
3666,Tuvalu,1989,3.96
3667,Uganda,1989,33100.0
3668,Ukraine,1989,730000.0
3669,United Arab Emirates,1989,71800.0
3670,United Kingdom,1989,776000.0
3671,United States,1989,6220000.0
3672,Uruguay,1989,28600.0
3673,Uzbekistan,1989,98900.0
3674,Vanuatu,1989,401.0
3675,Venezuela,1989,197000.0
3676,Vietnam,1989,97300.0
3677,Yemen,1989,12000.0
3678,Zambia,1989,149000.0
3679,Zimbabwe,1989,30300.0
3680,Afghanistan,1990,12500.0
